type,id,title,publishedTime,duration,thumbnails,descriptionSnippet,link,shelfTitle,viewCount.text,viewCount.short,channel.name,channel.id,channel.thumbnails,channel.link,accessibility.title,accessibility.duration
video,BtKHhbRiPsg,"How I Deal with Neighbor's Security Cameras Aimed at My House, Part 1",1 year ago,3:26,"[{'url': 'https://i.ytimg.com/vi/BtKHhbRiPsg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD4jE39GZfPnLwTr0Aa8PBQxQlxDQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/BtKHhbRiPsg/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCoMCmqUve-rhX2GA5jLLzufUVmBw', 'width': 720, 'height': 404}]",[{'text': 'This is my first step dealing with these invasive neighbors. Watch as I take other steps to protect my family. I only take steps which\xa0...'}],https://www.youtube.com/watch?v=BtKHhbRiPsg,,"220,511",220K,Turbine Guy,UC6uqmgwTszEq52WaoNvA_1w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjilMoZMSxEuQ_wr_EvxIEbrXy1YU-Hzn_Vae1b=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC6uqmgwTszEq52WaoNvA_1w,"How I Deal with Neighbor's Security Cameras Aimed at My House, Part 1 by Turbine Guy 1 year ago 3 minutes, 26 seconds 220,511 views","3 minutes, 26 seconds"
video,NkjD4xIhfTw,I spent two days in my attic to avoid a camera subscription!,9 months ago,12:17,"[{'url': 'https://i.ytimg.com/vi/NkjD4xIhfTw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA5jkVHOjZTAqJDKzQIeO405DhQ0g', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/NkjD4xIhfTw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDwYv45XScbXtyHHII-Ev2MDa9aaQ', 'width': 720, 'height': 404}]","[{'text': 'My old home '}, {'text': 'security', 'bold': True}, {'text': "" system wasn't great.... but after this, I think I've got it covered! Buy UniFi G4 Pro On Amazon (PAID LINK):\xa0...""}]",https://www.youtube.com/watch?v=NkjD4xIhfTw,,"2,033,314",2M,Linus Tech Tips,UCXuqSBlHAE6Xw-yeJA0Tunw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniY8s1SAKzcuSpRCVQws9X4DY_btyihPC-BCFf7jw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCXuqSBlHAE6Xw-yeJA0Tunw,"I spent two days in my attic to avoid a camera subscription! by Linus Tech Tips 9 months ago 12 minutes, 17 seconds 2,033,314 views","12 minutes, 17 seconds"
video,_sVjQpS8DQg,The Best Home Security Camera for Me | Ask Ring,4 months ago,9:44,"[{'url': 'https://i.ytimg.com/vi/_sVjQpS8DQg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAaiA600RV5Uav7F1RVStq4TLKu3A', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/_sVjQpS8DQg/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDf_YbILN0DoN3qnQEQmwzP2RYlow', 'width': 720, 'height': 404}]","[{'text': 'Which is the best home '}, {'text': 'security camera', 'bold': True}, {'text': ' for me? You asked, and we answered. In this episode of Ask Ring, Sitara, Senior Product\xa0...'}]",https://www.youtube.com/watch?v=_sVjQpS8DQg,,"27,369",27K,Ring,UCSDG3M0e2mGX9_qtHEtzj2Q,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniQnTii634TbJgLgKACePKYvwr4a1sZk9CIIAAucw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCSDG3M0e2mGX9_qtHEtzj2Q,"The Best Home Security Camera for Me | Ask Ring by Ring 4 months ago 9 minutes, 44 seconds 27,369 views","9 minutes, 44 seconds"
video,RvZSNH0bXRA,My favorite IP security cameras from last year reviews and which cameras is worth buying in 2021,2 months ago,6:51,"[{'url': 'https://i.ytimg.com/vi/RvZSNH0bXRA/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCnKS6WSeqcq201XfoyJyvkibl1hw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/RvZSNH0bXRA/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB2izm6uA5JNLgsCGOk4JR0PiWYkQ', 'width': 720, 'height': 404}]","[{'text': 'In this video I show you the best IP '}, {'text': 'security cameras', 'bold': True}, {'text': ' that I reviewed last year. Check latest camera prices below (Affiliate links)\xa0...'}]",https://www.youtube.com/watch?v=RvZSNH0bXRA,,"10,026",10K,securitybros,UCV3Ar1Mb7r1_dFmpNA19QuA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjPTXUmeASXbyiYHOqzQvobKYZvkc8_6gsSQFknww=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCV3Ar1Mb7r1_dFmpNA19QuA,"My favorite IP security cameras from last year reviews and which cameras is worth buying in 2021 by securitybros 2 months ago 6 minutes, 51 seconds 10,026 views","6 minutes, 51 seconds"
video,2SywbdCn2TM,THIS is WHY I have SECURITY CAMERAS!,1 year ago,10:10,"[{'url': 'https://i.ytimg.com/vi/2SywbdCn2TM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBNIIbfsguZJegtUilcJV-t-oAgjg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/2SywbdCn2TM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBLgCJL_ZygzIAI1Ikkix0wOuNVwg', 'width': 720, 'height': 404}]",[{'text': 'We had an incident this morning with a crazy person at our door! I saw a squirrel eating a chicken leg! Please follow me on\xa0...'}],https://www.youtube.com/watch?v=2SywbdCn2TM,,"88,322",88K,Yak Motley,UCF8lQByNCOdwpPnk1y61Aow,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhQIT6IdieDfl9Ov5LzJ6wOwxgN_AMZNIpEpWBtvg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCF8lQByNCOdwpPnk1y61Aow,"THIS is WHY I have SECURITY CAMERAS! by Yak Motley 1 year ago 10 minutes, 10 seconds 88,322 views","10 minutes, 10 seconds"
video,m3aR3O769A4,4K Home Security Camera Review - Lorex System,2 years ago,11:02,"[{'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA3Pa4nknfpIefhkRpTmcWN8BjckQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDS-hzJgWBdanciBxdhZS9QzSXRJg', 'width': 720, 'height': 404}]","[{'text': 'My first look at the Lorex 4K HD NVR Home '}, {'text': 'Security Camera', 'bold': True}, {'text': ' system. The cameras I have are all the POE (power over ethernet)\xa0...'}]",https://www.youtube.com/watch?v=m3aR3O769A4,,"965,525",965K,AdamDIY,UCCMfy0ghzQ84BgVoAQ7G8eQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngDZP8oiIjDT8Hzc8xS7wodP4KpMPHu9aJtEMiNQQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCCMfy0ghzQ84BgVoAQ7G8eQ,"4K Home Security Camera Review - Lorex System by AdamDIY 2 years ago 11 minutes, 2 seconds 965,525 views","11 minutes, 2 seconds"
video,uvOMnJeqs0Q,The Best Home Security Cameras of 2020,1 year ago,20:00,"[{'url': 'https://i.ytimg.com/vi/uvOMnJeqs0Q/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDNyr1d1ujoI3i_G-65CAwabDkrZg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/uvOMnJeqs0Q/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDTmyEbYbZRbzTlNjFrUoEm9HCpqA', 'width': 720, 'height': 404}]","[{'text': 'Update: To get person detection with the Wyze '}, {'text': 'Cam', 'bold': True}, {'text': "", you'll need to pay $1.99 monthly or $14.99 annually for the ""}, {'text': 'Cam', 'bold': True}, {'text': ' Plus plan.'}]",https://www.youtube.com/watch?v=uvOMnJeqs0Q,,"222,381",222K,Security.org,UC6DS1pJ0Y9UsjS5jz3cvU1g,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjNVR8efOj-flXRCenvKiCDEwi2SOvxbZ0F9QLo=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC6DS1pJ0Y9UsjS5jz3cvU1g,"The Best Home Security Cameras of 2020 by Security.org 1 year ago 20 minutes 222,381 views",20 minutes
video,6Za91U-KLxs,Best Outdoor Security Camera in 2020 | Nest vs Ring vs Arlo vs Reolink,4 months ago,6:54,"[{'url': 'https://i.ytimg.com/vi/6Za91U-KLxs/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBnCxxWSwX21X9mXG7Yl53f-WTXFA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/6Za91U-KLxs/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDzdxzHVfnL1godFp35GdQV7DzD3g', 'width': 720, 'height': 404}]","[{'text': 'Steve runs through the greatest hits of outdoor '}, {'text': 'security cameras', 'bold': True}, {'text': ', the Nest Cam IQ Outdoor, the Ring Stick Up Cam, the Arlo Pro 3,\xa0...'}]",https://www.youtube.com/watch?v=6Za91U-KLxs,,"46,985",46K,Reviews.org,UCto7KBa8QxsYLQLnPnKTd0w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniHuV_EcQdNf8seLJBB1xG8TW02bCqVLNiw-Gg5=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCto7KBa8QxsYLQLnPnKTd0w,"Best Outdoor Security Camera in 2020 | Nest vs Ring vs Arlo vs Reolink by Reviews.org 4 months ago 6 minutes, 54 seconds 46,985 views","6 minutes, 54 seconds"
video,rR5HnFS3bJE,5 Best Home Security Cameras of 2021,2 years ago,7:32,"[{'url': 'https://i.ytimg.com/vi/rR5HnFS3bJE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAGTU7mnR53FFcp-qZbBdWbbgTnvQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/rR5HnFS3bJE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDt2UayAd0IVbaNqxWI38gw2r3zlA', 'width': 720, 'height': 404}]","[{'text': ""Be sure to leave a comment and to check out my channel! I have a lot more video's. ------------- ☆Amazon FreeTime Unlimited Free\xa0...""}]",https://www.youtube.com/watch?v=rR5HnFS3bJE,,"2,501,479",2.5M,HowMuchTech,UCOXgtdmgbbFEe6LpOcFhsPQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhhb0FOl0eLQTAQ2scV5dQVw4GiAjx_Wc_sWFIp=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCOXgtdmgbbFEe6LpOcFhsPQ,"5 Best Home Security Cameras of 2021 by HowMuchTech 2 years ago 7 minutes, 32 seconds 2,501,479 views","7 minutes, 32 seconds"
video,7CveHgNqBdQ,Blink XT2 Security Camera 4 Month Review | Weatherproof and Wireless,1 year ago,15:07,"[{'url': 'https://i.ytimg.com/vi/7CveHgNqBdQ/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLB8ynl0mcNwz6aSj55qjNW5dCbzZQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/7CveHgNqBdQ/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBwvTIhjcHv0DhMPhyILY4pRleNWQ', 'width': 720, 'height': 404}]",[{'text': '**Disclaimer** Some of the links above are sponsored and a portion of the sales goes to supporting the channel.'}],https://www.youtube.com/watch?v=7CveHgNqBdQ,,"877,390",877K,Gear Know-How,UCPHZ2VSk6jVwsIeuLj4zhoQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwni86l5dRVch58J6o1-Ni_C1YssqvYge3XqaTTsYxA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCPHZ2VSk6jVwsIeuLj4zhoQ,"Blink XT2 Security Camera 4 Month Review | Weatherproof and Wireless by Gear Know-How 1 year ago 15 minutes 877,390 views","15 minutes, 7 seconds"
video,_JSoA5tityo,Best CHEAP Security Cameras! Wyze vs YI vs Reolink vs Ring,1 year ago,15:18,"[{'url': 'https://i.ytimg.com/vi/_JSoA5tityo/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCnFRcUhKfZOihoMAdlQfZb-kqAIg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/_JSoA5tityo/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCstrKEwmJ5R9irHJcu3qIc9GEOzA', 'width': 720, 'height': 404}]","[{'text': 'These are some of the cheapest/affordable/budget-friendly '}, {'text': 'security cameras', 'bold': True}, {'text': ' out right now, and in this video I compare Wyze vs Yi\xa0...'}]",https://www.youtube.com/watch?v=_JSoA5tityo,,"96,793",96K,AuthenTech - Ben Schmanke,UCgyvzxg11MtNDfgDQKqlPvQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwng--u6ngryTCkX3j3AEI71oHKejcyLGU_IHv2443NM=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCgyvzxg11MtNDfgDQKqlPvQ,"Best CHEAP Security Cameras! Wyze vs YI vs Reolink vs Ring by AuthenTech - Ben Schmanke 1 year ago 15 minutes 96,793 views","15 minutes, 18 seconds"
video,duxcBk4Gk7c,Burglars startled when resident calls from indoor home security camera,1 year ago,1:48,"[{'url': 'https://i.ytimg.com/vi/duxcBk4Gk7c/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDjxMhqKZ7RbkOOvQ0eyhK0esy_Fw', 'width': 480, 'height': 270}]","[{'text': 'The resident told 11Alive he received an alert on his phone that the '}, {'text': 'security camera', 'bold': True}, {'text': ' was activated in his bedroom.'}]",https://www.youtube.com/watch?v=duxcBk4Gk7c,,"243,826",243K,11Alive,UCzF4Ryn8TKn64md77gS5Q5Q,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwni9sC7wQHECqsmL9Q67YppOAPRyJmAdj50NUhf1Rg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCzF4Ryn8TKn64md77gS5Q5Q,"Burglars startled when resident calls from indoor home security camera by 11Alive 1 year ago 1 minute, 48 seconds 243,826 views","1 minute, 48 seconds"
video,vTi0DmXVpjI,Crazy Fails CAUGHT on Security Camera | Funny Fails | Peachy,9 months ago,10:10,"[{'url': 'https://i.ytimg.com/vi/vTi0DmXVpjI/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCWTFqOJa1l7sBBQxhYweG09-8WQw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/vTi0DmXVpjI/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBvVyDfHeBKH4lXZPMT6PiKatrP2Q', 'width': 720, 'height': 404}]","[{'text': '#'}, {'text': 'securitycamera', 'bold': True}, {'text': ' #securitycam #caughtoncamera Hey peaches, I have some #funny '}, {'text': 'security camera', 'bold': True}, {'text': ' #fails for you all today\xa0...'}]",https://www.youtube.com/watch?v=vTi0DmXVpjI,,"1,612,509",1.6M,PEACHY,UCO8fQqYM_EeHxiGYONWt-fg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngrYUB9LJoTZcD_mX1EG2tx6Y0jmsxzJX5DuhMr1Q=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCO8fQqYM_EeHxiGYONWt-fg,"Crazy Fails CAUGHT on Security Camera | Funny Fails | Peachy by PEACHY 9 months ago 10 minutes, 10 seconds 1,612,509 views","10 minutes, 10 seconds"
video,wCV-KMC4xQs,Home surveillance camera shows officer lied on report when charging man with major crimes,23 hours ago,5:53,"[{'url': 'https://i.ytimg.com/vi/wCV-KMC4xQs/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDh8FboQnOTv9F9ydBF37L7HOC4rA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/wCV-KMC4xQs/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBy3L7FymY7mUWdhsqPUPe9G_yR6A', 'width': 720, 'height': 404}]","[{'text': 'A Lake Wales man, who could have been sent to prison for years based on the claims in a police report, was saved by a home\xa0...'}]",https://www.youtube.com/watch?v=wCV-KMC4xQs,,"9,539",9.5K,ABC Action News,UCK0UUsCjtMRNtS3BPh1Yc4w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngov_-bZoj_Vw5vyG2XnoA-qBieqpUOpjHKMINcFQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCK0UUsCjtMRNtS3BPh1Yc4w,"Home surveillance camera shows officer lied on report when charging man with major crimes by ABC Action News 23 hours ago 5 minutes, 53 seconds 9,539 views","5 minutes, 53 seconds"
video,cKbWRGpomdA,30 Weird Things Caught On Security Cameras & CCTV !,1 month ago,8:58,"[{'url': 'https://i.ytimg.com/vi/cKbWRGpomdA/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDJnpmCN1fhECA1wHIl4SP8h9lRJA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/cKbWRGpomdA/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCLLIjZqPTNxGA3id8ZQJ3zb7L0qQ', 'width': 720, 'height': 404}]","[{'text': 'Have you ever seen something incredible happen right before your very eyes, but you were unable to get it on video?'}]",https://www.youtube.com/watch?v=cKbWRGpomdA,,"3,900,717",3.9M,MAD LAB,UCen0ko30XIeN5IARS3E_Znw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhq61UtwDgf43o_6LsRHWpZp9s02I7DE71RXci2Kw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCen0ko30XIeN5IARS3E_Znw,"30 Weird Things Caught On Security Cameras & CCTV ! by MAD LAB 1 month ago 8 minutes, 58 seconds 3,900,717 views","8 minutes, 58 seconds"
video,djPWtSXzxBs,Top 5 Best Floodlight Security Camera In 2020,5 months ago,7:18,"[{'url': 'https://i.ytimg.com/vi/djPWtSXzxBs/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCpqonqmGYHGiG9jJaRyeLDXpvYAQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/djPWtSXzxBs/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA-r6Bi2nn6ukiW16cyupowAGemeQ', 'width': 720, 'height': 404}]","[{'text': 'Here The List Of Top 5 Best Floodlight '}, {'text': 'Security Camera', 'bold': True}, {'text': ' In 2020 You Can Buy Now On Amazon 1. Swann Floodlight Security\xa0...'}]",https://www.youtube.com/watch?v=djPWtSXzxBs,,"18,209",18K,Review Pro,UCae8YXIvxUyFBMwsda9Wf5g,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjA0_BpNaLkQu9N8E1QhDD2KJaaXoPf9UtCQvJp=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCae8YXIvxUyFBMwsda9Wf5g,"Top 5 Best Floodlight Security Camera In 2020 by Review Pro 5 months ago 7 minutes, 18 seconds 18,209 views","7 minutes, 18 seconds"
video,6HRZR6TTGYc,TOP 5: Best Outdoor Security Camera 2020,1 year ago,13:37,"[{'url': 'https://i.ytimg.com/vi/6HRZR6TTGYc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCfUTEMVarQk7Z8Va-QGOoMo5xG4w', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/6HRZR6TTGYc/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLApB2PB8zva0VaWaCulY8eS0VcKpQ', 'width': 720, 'height': 404}]","[{'text': ""You can never be too careful when it comes to protecting both your family and property, but it's not easy to find the outdoor ""}, {'text': 'security', 'bold': True}, {'text': '\xa0...'}]",https://www.youtube.com/watch?v=6HRZR6TTGYc,,"124,458",124K,Top Tech Now,UCCnQOrN1ys0Rl3q9I2JTs-w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjw8I8iaR8ZUsUQr27AM0ao4HnGxcdtUQwATL74=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCCnQOrN1ys0Rl3q9I2JTs-w,"TOP 5: Best Outdoor Security Camera 2020 by Top Tech Now 1 year ago 13 minutes, 37 seconds 124,458 views","13 minutes, 37 seconds"
video,jgv_EKsZu5U,21 Hilarious Moments Caught On Security Cameras,10 months ago,10:15,"[{'url': 'https://i.ytimg.com/vi/jgv_EKsZu5U/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBhEa84vk8oZyGucdOowbGff1Y5dw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/jgv_EKsZu5U/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBQZawdrz6aPCoVYgbS--DoVKKSSw', 'width': 720, 'height': 404}]","[{'text': 'With the footage being filmed 24/7 from doorbell '}, {'text': 'cameras', 'bold': True}, {'text': ' to personal '}, {'text': 'CCTV', 'bold': True}, {'text': "" systems, it's only a matter of time till these devices\xa0...""}]",https://www.youtube.com/watch?v=jgv_EKsZu5U,,"3,141,709",3.1M,Newsflare,UCzSSoloGEz10HALUAbYhngQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniiOAevjw5yD4fa1boVFzj-hdF9o1UO743zrrwp8g=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCzSSoloGEz10HALUAbYhngQ,"21 Hilarious Moments Caught On Security Cameras by Newsflare 10 months ago 10 minutes, 15 seconds 3,141,709 views","10 minutes, 15 seconds"
video,sWGiLz-mfuU,😁 UNEXPECTED Fails CAUGHT on Security Camera | Funny Fails | FUNNY MOMENTS 😂,2 months ago,9:14,"[{'url': 'https://i.ytimg.com/vi/sWGiLz-mfuU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsdrM9lv_iUGu8vH2yOEd1NYRh3A', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/sWGiLz-mfuU/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLANZuXlYp28oA0N7frSC_M99vefYw', 'width': 720, 'height': 404}]","[{'text': 'Peachy is a female-focused comedy channel that explores the fun and frustration of modern womanhood with honesty, class, and\xa0...'}]",https://www.youtube.com/watch?v=sWGiLz-mfuU,,"389,919",389K,PEACHY,UCO8fQqYM_EeHxiGYONWt-fg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngrYUB9LJoTZcD_mX1EG2tx6Y0jmsxzJX5DuhMr1Q=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCO8fQqYM_EeHxiGYONWt-fg,"😁 UNEXPECTED Fails CAUGHT on Security Camera | Funny Fails | FUNNY MOMENTS 😂 by PEACHY 2 months ago 9 minutes, 14 seconds 389,919 views","9 minutes, 14 seconds"
video,Er0dopdUhw0,The Top 4 Best Security Cameras For Your Business,6 hours ago,9:38,"[{'url': 'https://i.ytimg.com/vi/Er0dopdUhw0/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBiQ8yeEy_fUozGm1T6VxIIPgeebA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/Er0dopdUhw0/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCAhj82JARIwKHWeQhq4mjYAimADw', 'width': 720, 'height': 404}]","[{'text': 'There are a variety of options to help secure your operation and in this video we cover the top 4 best '}, {'text': 'security cameras', 'bold': True}, {'text': ' for your\xa0...'}]",https://www.youtube.com/watch?v=Er0dopdUhw0,,319,319,John Santos,UCqXT5lnIuR8vCQbD9-gkWnA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngdzGtY5BHPa6vLbJ1VkccCO9itUbYd1XbtjzdFOA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCqXT5lnIuR8vCQbD9-gkWnA,"The Top 4 Best Security Cameras For Your Business by John Santos 6 hours ago 9 minutes, 38 seconds 319 views","9 minutes, 38 seconds"
